3/9/2020,263.75,278.089996,263,266.170013,265.451447,71686200
3/10/2020,277.140015,286.440002,269.369995,285.339996,284.569672,71322500
3/11/2020,277.390015,281.220001,271.859985,275.429993,274.686432,63899700
3/12/2020,255.940002,270,248,248.229996,247.55986,104618500
3/13/2020,264.890015,279.920013,252.949997,277.970001,277.219574,92683000
3/16/2020,241.949997,259.079987,240,242.210007,241.556122,80605900
3/17/2020,247.509995,257.609985,238.399994,252.860001,252.177368,81014000
3/18/2020,239.770004,250,237.119995,246.669998,246.004074,75058400
3/19/2020,247.389999,252.839996,242.610001,244.779999,244.119171,67964300
3/20/2020,247.179993,251.830002,228,229.240005,228.62114,100423300
3/23/2020,228.080002,228.5,212.610001,224.369995,223.764267,84188200
3/24/2020,236.360001,247.690002,234.300003,246.880005,246.213516,71882800
3/25/2020,250.75,258.25,244.300003,245.520004,244.857178,75900500
3/26/2020,246.520004,258.679993,246.360001,258.440002,257.74231,63021800
3/27/2020,252.75,255.869995,247.050003,247.740005,247.071182,51054200
3/30/2020,250.740005,255.520004,249.399994,254.809998,254.122101,41994100
3/31/2020,255.600006,262.48999,252,254.289993,253.6035,49250500
4/1/2020,246.5,248.720001,239.130005,240.910004,240.259628,44054600
4/2/2020,240.339996,245.149994,236.899994,244.929993,244.268768,41483500
4/3/2020,242.800003,245.699997,238.970001,241.410004,240.75827,32470000
4/6/2020,250.899994,263.109985,249.380005,262.470001,261.761414,50455100
4/7/2020,270.799988,271.700012,259,259.429993,258.729614,50721800
4/8/2020,262.73999,267.369995,261.230011,266.070007,265.351715,42223800
4/9/2020,268.700012,270.070007,264.700012,267.98999,267.26651,40529100
4/13/2020,268.309998,273.700012,265.829987,273.25,272.512329,32755700
4/14/2020,280,288.25,278.049988,287.049988,286.275055,48748700
4/15/2020,282.399994,286.329987,280.630005,284.429993,283.66214,32788600
4/16/2020,287.380005,288.200012,282.350006,286.690002,285.916046,39281300
4/17/2020,284.690002,286.950012,276.859985,282.799988,282.03653,53812500
4/20/2020,277.950012,281.679993,276.850006,276.929993,276.182373,32503800
4/21/2020,276.279999,277.25,265.429993,268.369995,267.645477,45247900
4/22/2020,273.609985,277.899994,272.200012,276.100006,275.354614,29264300
4/23/2020,275.869995,281.75,274.869995,275.029999,274.287506,31203600
4/24/2020,277.200012,283.01001,277,282.970001,282.206085,31627200
4/27/2020,281.799988,284.540009,279.950012,283.170013,282.405548,29271900
4/28/2020,285.079987,285.829987,278.200012,278.579987,277.827911,28001200
4/29/2020,284.730011,289.670013,283.890015,287.730011,286.953247,34320200
4/30/2020,289.959991,294.529999,288.350006,293.799988,293.006836,45457600
5/1/2020,286.25,299,285.850006,289.070007,288.289612,60154200
5/4/2020,289.170013,293.690002,286.320007,293.160004,292.368561,33392000
5/5/2020,295.059998,301,294.459991,297.559998,296.756683,36937800
5/6/2020,300.459991,303.23999,298.869995,300.630005,299.81839,35583400
5/7/2020,303.220001,305.170013,301.970001,303.73999,302.919983,28803800
5/8/2020,305.640015,310.350006,304.290009,310.130005,310.130005,33512000
5/11/2020,308.100006,317.049988,307.23999,315.01001,315.01001,36405900
5/12/2020,317.829987,319.690002,310.910004,311.410004,311.410004,40575300
5/13/2020,312.149994,315.950012,303.209991,307.649994,307.649994,50155600
5/14/2020,304.51001,309.790009,301.529999,309.540009,309.540009,39732300
5/15/2020,300.350006,307.899994,300.209991,307.709991,307.709991,41587100
5/18/2020,313.170013,316.5,310.320007,314.959991,314.959991,33843100
5/19/2020,315.029999,318.519989,313.01001,313.140015,313.140015,25432400
5/20/2020,316.679993,319.519989,316.519989,319.230011,319.230011,27876200
5/21/2020,318.660004,320.890015,315.869995,316.850006,316.850006,25672200
5/22/2020,315.769989,319.230011,315.350006,318.890015,318.890015,20450800
5/26/2020,323.5,324.23999,316.5,316.730011,316.730011,31380500
